element,sp_num,nm
Th,2,445.70785
Th,1,445.723618
Th,2,445.74418
Th,2,445.75264
Th,1,445.7782
Th,1,445.800152
Th,1,445.82153
Th,1,445.873838
Th,1,445.900437
Th,1,445.99755
Th,1,446.00494
Th,2,446.10629
Th,2,446.11247
Th,1,446.11247
Th,1,446.124104
Th,1,446.152772
Th,1,446.1602
Th,2,446.17016
Th,1,446.174502
Th,1,446.178927
Th,1,446.18177
Th,1,446.27532
Th,2,446.308
Th,2,446.3187
Th,1,446.32442
Th,1,446.33318
Th,1,446.366603
Th,1,446.383462
Th,1,446.41386
Th,1,446.47046
Th,1,446.47294
Th,1,446.48483
Th,2,446.53406
Th,1,446.54711
Th,2,446.58301
Th,1,446.59177
Th,2,446.5931
Th,1,446.59751
Th,1,446.66245
Th,1,446.71881
Th,1,446.77595
Th,1,446.832078
Th,1,446.91891
Th,1,446.952533
Th,2,446.97533
Th,2,447.00047
Th,1,447.01036
Th,1,447.099061
Th,1,447.1483
Th,2,447.17554
Th,2,447.1772
Th,1,447.18709
Th,2,447.19764
Th,2,447.2105
Th,1,447.21788
Th,1,447.22333
Th,2,447.22765
Th,1,447.2348
Th,1,447.26198
Th,1,447.28228
Th,1,447.28462
Th,2,447.28462
Th,1,447.3337
Th,1,447.39578
Th,2,447.4073
Th,1,447.42075
Th,1,447.44005
Th,1,447.47834
Th,1,447.481927
Th,1,447.522134
Th,1,447.57654
Th,1,447.69772
Th,1,447.70341
Th,1,447.72162
Th,2,447.74676
Th,1,447.78651
Th,1,447.8015
Th,1,447.840323
Th,1,447.859567
Th,1,447.87797
Th,1,447.90259
Th,2,447.91576
Th,1,447.963763
Th,1,447.97811
Th,1,448.02661
Th,1,448.0308
Th,1,448.05453
Th,2,448.08142
Th,1,448.082904
Th,2,448.0909
Th,1,448.10099
Th,2,448.11772
Th,1,448.12258
Th,1,448.13909
Th,2,448.16394
Th,1,448.216914
Th,1,448.27643
Th,1,448.28537
Th,1,448.29108
Th,1,448.3159
Th,1,448.334678
Th,1,448.38128
Th,1,448.40382
Th,2,448.41038
Th,2,448.4235
Th,2,448.42908
Th,1,448.49714
Th,1,448.57132
Th,2,448.5795
Th,1,448.58973
Th,1,448.64182
Th,2,448.66285
Th,1,448.66502
Th,1,448.67657
Th,1,448.689722
Th,2,448.749546
Th,1,448.831229
Th,1,448.84952
Th,1,448.855
Th,2,448.86195
Th,2,448.8663
Th,2,448.868092
Th,1,448.9245
Th,2,448.95205
Th,2,448.9611
Th,1,448.966456
Th,1,448.99363
Th,2,449.01958
Th,2,449.03518
Th,1,449.0524
Th,1,449.10701
Th,2,449.13752
Th,2,449.17039
Th,2,449.1773
Th,2,449.18791
Th,1,449.210068
Th,2,449.22336
Th,1,449.25316
Th,1,449.25708
Th,1,449.26747
Th,1,449.3333662
Th,1,449.356681
Th,2,449.3651
Th,1,449.3763
Th,1,449.37981
Th,1,449.38296
Th,2,449.40731
Th,1,449.46907
Th,1,449.48629
Th,2,449.49616
Th,2,449.52378
Th,2,449.54879
Th,1,449.55944
Th,2,449.63155
Th,1,449.66914
Th,1,449.71221
Th,1,449.77801
Th,1,449.78861
Th,1,449.791434
Th,1,449.80434
Th,2,449.81035
Th,1,449.81536
Th,1,449.894011
Th,1,449.896633
Th,1,449.937961
Th,1,449.94168
Th,1,449.94351
Th,1,449.97037
Th,1,449.998323
Th,1,450.05811
Th,1,450.05999
Th,1,450.11752
Th,1,450.11752
Th,1,450.12897
Th,1,450.154
Th,1,450.23808
Th,1,450.32133
Th,1,450.42499
Th,1,450.42688
Th,1,450.44622
Th,1,450.46306
Th,1,450.521668
Th,1,450.5448
Th,1,450.56058
Th,2,450.6071
Th,1,450.6316
Th,1,450.647297
Th,1,450.6548
Th,1,450.65704
Th,1,450.66356
Th,2,450.74988
Th,1,450.7639
Th,1,450.803561
Th,2,450.81631
Th,1,450.86073
Th,2,450.86392
Th,1,450.8715
Th,2,450.8841
Th,1,450.939
Th,2,450.95786
Th,1,450.98422
Th,1,450.99587
Th,1,451.02659
Th,1,451.0361
Th,1,451.04279
Th,2,451.052585
Th,2,451.09446
Th,1,451.12933
Th,2,451.248313
Th,2,451.28302
Th,1,451.295
Th,1,451.322314
Th,1,451.367984
Th,1,451.40572
Th,1,451.4398
Th,1,451.45503
Th,1,451.511821
Th,1,451.53986
Th,1,451.56274
Th,1,451.596032
Th,1,451.606407
Th,1,451.65388
Th,1,451.6736
Th,2,451.70351
Th,2,451.70351
Th,1,451.7629
Th,1,451.768
Th,1,451.7725
Th,3,451.82771
Th,1,451.83425
Th,1,451.86112
Th,2,451.86373
Th,1,451.925922
Th,2,451.9621
Th,2,451.97334
Th,1,451.97517
Th,2,451.97867
Th,2,451.97867
Th,2,452.0034
Th,2,452.09458
Th,1,452.10582
Th,1,452.10582
Th,1,452.119381
Th,1,452.130187
Th,1,452.133
Th,1,452.17406
Th,2,452.27537
Th,2,452.27837
Th,1,452.3211
Th,1,452.41289
Th,2,452.4432
Th,2,452.456
Th,1,452.46078
Th,1,452.46254
Th,2,452.483784
Th,2,452.50901
Th,1,452.51854
Th,1,452.54456
Th,2,452.60286
Th,1,452.6759
Th,1,452.71151
Th,2,452.74434
Th,2,452.77086
Th,1,452.77495
Th,1,452.802076
Th,2,452.84097
Th,2,452.8974
Th,2,452.9067
Th,2,452.9376
Th,2,452.94842
Th,1,453.031911
Th,2,453.0656
Th,2,453.11944
Th,1,453.1531
Th,1,453.15739
Th,2,453.16113
Th,2,453.17134
Th,1,453.18623
Th,2,453.225765
Th,2,453.24307
Th,1,453.30538
Th,1,453.307688
Th,1,453.32374
Th,2,453.324
Th,2,453.330419
Th,1,453.36335
Th,1,453.3717
Th,2,453.411975
Th,1,453.44025
Th,1,453.5103
Th,1,453.525465
Th,1,453.53866
Th,1,453.554736
Th,2,453.5708
Th,1,453.57576
Th,1,453.597981
Th,1,453.62581
Th,1,453.63221
Th,2,453.64264
Th,1,453.68601
Th,2,453.70717
Th,1,453.714474
Th,2,453.71851
Th,2,453.8182
Th,2,453.88403
Th,1,453.9229
Th,1,453.99963
Th,1,454.00167
Th,1,454.00701
Th,2,454.0087
Th,1,454.02567
Th,1,454.03135
Th,2,454.04061
Th,1,454.05675
Th,1,454.099899
Th,1,454.10391
Th,2,454.12056
Th,1,454.13499
Th,1,454.15027
Th,2,454.16155
Th,1,454.20512
Th,2,454.24282
Th,2,454.32087
Th,1,454.33797
Th,1,454.34153
Th,1,454.38612
Th,1,454.4422
Th,2,454.451414
Th,1,454.46586
Th,1,454.4729
Th,2,454.48982
Th,2,454.527
Th,2,454.53498
Th,1,454.54438
Th,2,454.5824
Th,1,454.591561
Th,1,454.61303
Th,1,454.66757
Th,1,454.68347
Th,1,454.70673
Th,1,454.71266
Th,1,454.724976
Th,1,454.76116
Th,1,454.832604
Th,1,454.83812
Th,1,454.89806
Th,1,454.90521
Th,1,454.96043
Th,1,454.96262
Th,1,454.98341
Th,1,455.01844
Th,2,455.0376
Th,2,455.0429
Th,2,455.1205
Th,1,455.147361
Th,2,455.15414
Th,1,455.15981
Th,1,455.17069
Th,1,455.18197
Th,1,455.215348
Th,1,455.22247
Th,2,455.2359
Th,1,455.24469
Th,2,455.30285
Th,1,455.30656
Th,2,455.3118
Th,2,455.3162
Th,1,455.32639
Th,1,455.34741
Th,2,455.38376
Th,1,455.38749
Th,2,455.40832
Th,2,455.4565
Th,2,455.4657
Th,2,455.47926
Th,2,455.50622
Th,1,455.51434
Th,1,455.53063
Th,3,455.571892
Th,1,455.57758
Th,1,455.58126
Th,1,455.590455
Th,1,455.62061
Th,1,455.63872
Th,2,455.68075
Th,2,455.80285
Th,1,455.834577
Th,1,455.85261
Th,1,455.86215
Th,1,455.9057
Th,1,455.91079
Th,1,455.9312
Th,1,455.93961
Th,1,455.96557
Th,1,456.00671
Th,2,456.03946
Th,1,456.06637
Th,1,456.0981
Th,1,456.12269
Th,1,456.134768
Th,1,456.14013
Th,1,456.149322
Th,1,456.15136
Th,1,456.16116
Th,1,456.17055
Th,1,456.208028
Th,1,456.22514
Th,2,456.2439
Th,1,456.24756
Th,2,456.25632
Th,2,456.26321
Th,1,456.27248
Th,2,456.32177
Th,2,456.329154
Th,2,456.36226
Th,1,456.366101
Th,2,456.3727
Th,2,456.41782
Th,1,456.483541
Th,1,456.57793
Th,1,456.58098
Th,2,456.6247
Th,2,456.6282
Th,1,456.64304
Th,2,456.664967
Th,1,456.67115
Th,1,456.69882
Th,1,456.724022
Th,1,456.78561
Th,1,456.814258
Th,2,456.8236
Th,1,456.85235
Th,2,456.9031
Th,1,456.914768
Th,2,456.93554
Th,1,456.95718
Th,2,456.95718
Th,1,456.9634
Th,1,456.97366
Th,2,456.9812
Th,1,457.0551
Th,2,457.0614
Th,1,457.06488
Th,1,457.06488
Th,1,457.097218
Th,1,457.121949
Th,1,457.15311
Th,1,457.19579
Th,1,457.23274
Th,1,457.2639
Th,2,457.2935
Th,1,457.34331
Th,1,457.35733
Th,2,457.370378
Th,1,457.37694
Th,1,457.40279
Th,1,457.43058
Th,2,457.52338
Th,1,457.52506
Th,2,457.54258
Th,1,457.5821
Th,1,457.62718
Th,1,457.64672
Th,1,457.65424
Th,1,457.67405
Th,1,457.69644
Th,1,457.71312
Th,1,457.75822
Th,1,457.77638
Th,1,457.782313
Th,1,457.79064
Th,1,457.87782
Th,1,457.88196
Th,2,457.8995
Th,1,457.90285
Th,2,457.92918
Th,1,457.93432
Th,1,457.93683
Th,1,457.96413
Th,1,457.982709
Th,1,458.04075
Th,2,458.0758
Th,1,458.0981
Th,1,458.117315
Th,2,458.12297
Th,1,458.14287
Th,2,458.1582
Th,2,458.1815
Th,2,458.24343
Th,2,458.27788
Th,1,458.3062
Th,1,458.3514
Th,2,458.36544
Th,1,458.38745
Th,1,458.40413
Th,2,458.4159
Th,1,458.42455
Th,1,458.4299
Th,2,458.4367
Th,1,458.5175
Th,1,458.60386
Th,2,458.6061
Th,1,458.60625
Th,2,458.62723
Th,2,458.66206
Th,2,458.7208
Th,1,458.7332
Th,2,458.77559
Th,2,458.82252
Th,1,458.835
Th,1,458.842616
Th,1,458.88009
Th,1,458.88437
Th,2,458.91222
Th,3,458.926674
Th,1,458.9328
Th,2,458.9445
Th,1,458.9526
Th,1,458.95985
Th,2,458.96709
Th,2,458.98362
Th,1,459.01561
Th,1,459.15785
Th,1,459.19721
Th,1,459.20955
Th,1,459.25146
Th,1,459.25146
Th,1,459.266606
Th,1,459.27706
Th,2,459.2781
Th,1,459.28512
Th,1,459.28739
Th,1,459.29574
Th,2,459.32812
Th,1,459.33602
Th,1,459.35134
Th,2,459.35134
Th,1,459.35239
Th,2,459.35474
Th,1,459.364372
Th,2,459.39793
Th,1,459.4046
Th,1,459.426
Th,2,459.4749
Th,1,459.542066
Th,1,459.5902
Th,1,459.61378
Th,1,459.61757
Th,1,459.630781
Th,2,459.6937
Th,1,459.7243
Th,2,459.7357
Th,3,459.76614
Th,2,459.7915
Th,2,459.80545
Th,1,459.84355
Th,1,459.88881
Th,1,459.89401
Th,1,459.9299
Th,2,459.93538
Th,1,459.94256
Th,2,459.9519
Th,1,459.97046
Th,1,460.08717
Th,1,460.09708
Th,1,460.11021
Th,1,460.13455
Th,1,460.15498
Th,1,460.15674
Th,2,460.1952
Th,1,460.24205
Th,1,460.2795
Th,2,460.28862
Th,1,460.31131
Th,1,460.314452
Th,1,460.33686
Th,1,460.3434
Th,1,460.3537
Th,2,460.3907
Th,2,460.416
Th,2,460.4653
Th,2,460.5232
Th,1,460.54283
Th,1,460.58237
Th,2,460.6299
Th,2,460.65021
Th,1,460.72241
Th,1,460.7378
Th,1,460.766
Th,1,460.78327
Th,1,460.793472
Th,1,460.83767
Th,1,460.862004
Th,1,460.91318
Th,2,460.937069
Th,1,460.94391
Th,1,460.9516
Th,1,460.9796
Th,1,461.00809
Th,1,461.0307
Th,1,461.04567
Th,1,461.05345
Th,1,461.062721
Th,1,461.17582
Th,2,461.185971
Th,2,461.2168
Th,1,461.254346
Th,2,461.3263
Th,2,461.34671
Th,1,461.360441
Th,2,461.3762
Th,2,461.38755
Th,2,461.39786
Th,1,461.41628
Th,1,461.42784
Th,1,461.502404
Th,1,461.50811
Th,1,461.533407
Th,1,461.56707
Th,1,461.58838
Th,1,461.64524
Th,1,461.72964
Th,1,461.72964
Th,1,461.7384
Th,1,461.8258
Th,1,461.89128
Th,1,461.92231
Th,2,461.947939
Th,2,461.95615
Th,1,461.96263
Th,1,462.024084
Th,1,462.04476
Th,1,462.06743
Th,1,462.07051
Th,2,462.07258
Th,1,462.10738
Th,1,462.116283
Th,1,462.16555
Th,1,462.27415
Th,2,462.28537
Th,1,462.31169
Th,1,462.31729
Th,2,462.33966
Th,1,462.35559
Th,2,462.38911
Th,2,462.38911
Th,1,462.4048
Th,2,462.41365
Th,1,462.4314
Th,2,462.46776
Th,1,462.46776
Th,1,462.49417
Th,2,462.50538
Th,1,462.52747
Th,1,462.54938
Th,1,462.5893
Th,2,462.6133
Th,1,462.65211
Th,2,462.66074
Th,2,462.6818
Th,1,462.7044
Th,1,462.72979
Th,1,462.7503
Th,2,462.763
Th,1,462.78644
Th,1,462.820141
Th,1,462.85572
Th,1,462.85853
Th,2,462.90074
Th,1,462.91997
Th,1,462.92878
Th,2,462.9375
Th,2,462.9769
Th,1,463.01671
Th,2,463.03551
Th,1,463.06396
Th,1,463.1022
Th,1,463.11304
Th,2,463.13488
Th,1,463.164214
Th,2,463.176167
Th,1,463.19011
Th,1,463.20372
Th,1,463.21387
Th,1,463.2176
Th,1,463.22941
Th,1,463.361854
Th,1,463.376581
Th,2,463.38357
Th,1,463.40237
Th,1,463.42271
Th,1,463.46048
Th,1,463.48091
Th,1,463.6401
Th,1,463.64806
Th,2,463.6539
Th,1,463.67581
Th,1,463.71892
Th,1,463.79383
Th,1,463.812593
Th,1,463.85943
Th,1,463.868473
Th,1,463.89174
Th,2,463.9093
Th,1,463.91947
Th,1,463.951881
Th,2,463.970365
Th,1,463.97562
Th,1,463.98541
Th,1,463.989558
Th,2,464.004618
Th,1,464.0396
Th,1,464.1024
Th,1,464.10753
Th,2,464.11784
Th,1,464.122935
Th,1,464.125367
Th,2,464.1435
Th,1,464.15996
Th,1,464.16871
Th,2,464.20541
Th,2,464.2272
Th,1,464.2816
Th,2,464.28869
Th,1,464.3266
Th,1,464.355662
Th,1,464.4495
Th,1,464.47072
Th,1,464.49154
Th,1,464.5186
Th,2,464.5376
Th,2,464.55003
Th,2,464.614
Th,1,464.61802
Th,1,464.65028
Th,1,464.65403
Th,1,464.668629
Th,1,464.7067
Th,1,464.725098
Th,2,464.79133
Th,1,464.79564
Th,1,464.83514
Th,1,464.88545
Th,1,464.95373
Th,1,464.997771
Th,1,465.023413
Th,1,465.02882
Th,1,465.06303
Th,2,465.07579
Th,2,465.08199
Th,2,465.09224
Th,1,465.10635
Th,1,465.11171
Th,2,465.155536
Th,1,465.15932
Th,2,465.198955
Th,2,465.24187
Th,1,465.27458
Th,1,465.28011
Th,1,465.2821
Th,2,465.2851
Th,2,465.30891
Th,2,465.33065
Th,1,465.40057
Th,2,465.48004
Th,2,465.50322
Th,1,465.50322
Th,1,465.52101
Th,1,465.5328
Th,2,465.5727
Th,1,465.5818
Th,1,465.59742
Th,1,465.65519
Th,1,465.6702
Th,2,465.6748
Th,1,465.7033
Th,1,465.73281
Th,1,465.83783
Th,2,465.8492
Th,1,465.85262
Th,2,465.8727
Th,1,465.89627
Th,1,465.94586
Th,1,465.956987
Th,2,465.9799
Th,1,465.98046
Th,2,465.9846
Th,1,466.00409
Th,1,466.00963
Th,1,466.0254
Th,1,466.02583
Th,1,466.05521
Th,1,466.11101
Th,1,466.11364
Th,2,466.1377
Th,2,466.14242
Th,2,466.15
Th,1,466.15936
Th,1,466.19607
Th,1,466.22968
Th,1,466.25936
Th,1,466.320259
Th,2,466.3372
Th,2,466.4542
Th,1,466.47875
Th,1,466.49704
Th,1,466.54877
Th,1,466.56701
Th,1,466.57163
Th,2,466.59487
Th,2,466.600506
Th,1,466.651575
Th,1,466.679846
Th,2,466.69942
Th,1,466.7921
Th,1,466.81322
Th,1,466.817166
Th,1,466.84921
Th,1,466.92673
Th,1,466.93561
Th,1,466.96658
Th,1,466.998426
Th,1,467.00667
Th,1,467.08346
Th,2,467.0889
Th,1,467.09441
Th,1,467.1091
Th,1,467.1786
Th,1,467.23303
Th,1,467.23701
Th,1,467.24372
Th,1,467.26343
Th,1,467.30318
Th,1,467.30502
Th,1,467.366093
Th,1,467.3805
Th,1,467.40061
Th,2,467.473
Th,1,467.47721
Th,2,467.4816
Th,1,467.51151
Th,2,467.52852
Th,1,467.537601
Th,2,467.59308
Th,1,467.605551
Th,1,467.61364
Th,1,467.62481
Th,3,467.630388
Th,2,467.65076
Th,2,467.668
Th,2,467.6936
Th,1,467.69721
Th,1,467.81459
Th,1,467.81459
Th,2,467.81955
Th,1,467.823526
Th,1,467.83623
Th,2,467.8594
Th,2,467.86264
Th,1,467.90019
Th,2,467.9045
Th,1,467.939
Th,1,467.94789
Th,1,467.95751
Th,1,467.9919
Th,1,468.023771
Th,1,468.03916
Th,1,468.05903
Th,2,468.064606
Th,1,468.1116
Th,2,468.1163
Th,1,468.12176
Th,2,468.1649
Th,1,468.17429
Th,1,468.20782
Th,1,468.22319
Th,1,468.2662
Th,1,468.27322
Th,1,468.31765
Th,1,468.335172
Th,2,468.3533
Th,1,468.40873
Th,2,468.41263
Th,1,468.4359
Th,1,468.43824
Th,1,468.46374
Th,1,468.50744
Th,1,468.5375
Th,2,468.54418
Th,2,468.54984
Th,2,468.58309
Th,2,468.59656
Th,1,468.619458
Th,2,468.65715
Th,2,468.82768
Th,1,468.8459
Th,2,468.916964
Th,1,468.925186
Th,1,468.93097
Th,1,468.94502
Th,2,468.9596
Th,2,469.03343
Th,1,469.062197
Th,2,469.06847
Th,1,469.0895
Th,2,469.10516
Th,1,469.134523
Th,1,469.149873
Th,1,469.15985
Th,1,469.163535
Th,1,469.18843
Th,1,469.24652
Th,1,469.35301
Th,2,469.409146
Th,2,469.4282
Th,1,469.44765
Th,1,469.45374
Th,2,469.4783
Th,2,469.4844
Th,2,469.492092
Th,1,469.503807
Th,1,469.545425
Th,1,469.5705
Th,2,469.5835
Th,1,469.64726
Th,1,469.6588
Th,1,469.66618
Th,1,469.67026
Th,1,469.68124
Th,1,469.72128
Th,1,469.73591
Th,1,469.75953
Th,1,469.822487
Th,1,469.87299
Th,2,469.87693
Th,2,469.90935
Th,1,469.95451
Th,1,469.96022
Th,2,469.96641
Th,1,469.96871
Th,1,470.01145
Th,2,470.014019
Th,1,470.02338
Th,2,470.0574
Th,1,470.06552
Th,1,470.07711
Th,1,470.09579
Th,1,470.10029
Th,1,470.13856
Th,1,470.14671
Th,1,470.18442
Th,1,470.1923
Th,2,470.23083
Th,2,470.23613
Th,1,470.24728
Th,1,470.25912
Th,1,470.27779
Th,1,470.31882
Th,1,470.32186
Th,2,470.3404
Th,2,470.3577
Th,1,470.398976
Th,2,470.4656
Th,1,470.49308
Th,1,470.49975
Th,2,470.50708
Th,2,470.52986
Th,2,470.56175
Th,2,470.57607
Th,1,470.58743
Th,1,470.62088
Th,2,470.625108
Th,1,470.63746
Th,1,470.65534
Th,1,470.65771
Th,1,470.66934
Th,2,470.75853
Th,1,470.77735
Th,2,470.81005
Th,1,470.829387
Th,1,470.8638
Th,1,470.89481
Th,1,470.93698
Th,2,470.94812
Th,2,470.9598
Th,1,471.06214
Th,1,471.09921
Th,2,471.1141
Th,1,471.1326
Th,1,471.14184
Th,1,471.16482
Th,1,471.1916
Th,1,471.20057
Th,2,471.23921
Th,1,471.248151
Th,1,471.284114
Th,1,471.37914
Th,2,471.38432
Th,2,471.44187
Th,1,471.46715
Th,2,471.48687
Th,2,471.54309
Th,1,471.55953
Th,1,471.58564
Th,1,471.59548
Th,2,471.60008
Th,1,471.60619
Th,2,471.6606
Th,1,471.68475
Th,1,471.68646
Th,2,471.7277
Th,1,471.73906
Th,2,471.74823
Th,1,471.7487
Th,1,471.79298
Th,1,471.80373
Th,1,471.80554
Th,1,471.85154
Th,2,471.861649
Th,2,471.92537
Th,1,471.94424
Th,1,471.95637
Th,1,471.96933
Th,2,471.99795
Th,1,472.00187
Th,1,472.016
Th,1,472.045865
Th,1,472.078114
Th,1,472.127661
Th,1,472.14561
Th,1,472.15208
Th,2,472.18803
Th,1,472.208856
Th,1,472.25006
Th,2,472.2948
Th,2,472.2974
Th,1,472.343819
Th,2,472.378373
Th,2,472.4155
Th,1,472.4292
Th,2,472.4553
Th,1,472.4691
Th,2,472.477236
Th,2,472.48285
Th,1,472.49889
Th,2,472.5305
Th,1,472.53849
Th,1,472.57651
Th,1,472.58196
Th,2,472.59429
Th,1,472.60591
Th,2,472.6254
Th,2,472.6336
Th,1,472.64398
Th,2,472.64647
Th,1,472.66009
Th,1,472.69288
Th,1,472.74423
Th,1,472.76191
Th,1,472.77065
Th,1,472.78489
Th,1,472.813303
Th,1,472.85942
Th,1,472.89853
Th,2,472.9084
Th,1,472.912815
Th,2,472.987953
Th,1,473.00918
Th,1,473.06593
Th,2,473.08816
Th,1,473.10641
Th,1,473.11955
Th,1,473.11955
Th,1,473.15957
Th,1,473.21066
Th,2,473.26704
Th,1,473.28292
Th,2,473.3023
Th,1,473.3504
Th,1,473.35361
Th,1,473.40458
Th,2,473.41601
Th,2,473.46294
Th,2,473.47626
Th,2,473.5245
Th,1,473.53816
Th,1,473.54754
Th,2,473.5702
Th,2,473.57822
Th,1,473.599619
Th,2,473.6402
Th,1,473.65273
Th,1,473.75307
Th,1,473.76073
Th,2,473.76579
Th,1,473.79172
Th,1,473.84705
Th,1,473.88405
Th,1,473.91123
Th,1,473.96763
Th,2,473.98634
Th,1,474.00994
Th,1,474.03306
Th,2,474.052921
Th,1,474.055241
Th,2,474.092769
Th,1,474.092769
Th,1,474.095856
Th,1,474.11602
Th,1,474.130397
Th,2,474.13846
Th,1,474.211768
Th,1,474.22355
Th,2,474.22656
Th,2,474.28924
Th,1,474.30275
Th,2,474.3687
Th,1,474.37014
Th,1,474.4516
Th,1,474.47095
Th,1,474.47982
Th,1,474.48435
Th,1,474.50259
Th,1,474.52753
Th,1,474.533754
Th,1,474.56302
Th,1,474.63732
Th,2,474.67253
Th,1,474.69122
Th,1,474.69751
Th,1,474.7094
Th,2,474.75582
Th,1,474.76177
Th,1,474.79844
Th,1,474.84046
Th,2,474.85911
Th,1,474.920022
Th,1,474.92945
Th,1,474.94447
Th,1,474.94723
Th,1,474.97986
Th,1,474.98953
Th,1,474.997128
Th,1,475.02646
Th,2,475.05071
Th,2,475.0559
Th,2,475.1117
Th,2,475.13318
Th,1,475.22027
Th,1,475.23182
Th,2,475.241405
Th,1,475.25911
Th,1,475.2653
Th,1,475.29016
Th,1,475.32419
Th,1,475.35811
Th,2,475.3814
Th,2,475.4404
Th,1,475.5912
Th,1,475.6534
Th,2,475.66185
Th,1,475.67026
Th,1,475.71348
Th,1,475.74168
Th,1,475.807881
Th,1,475.814951
Th,1,475.829146
Th,1,475.9441
Th,2,475.95854
Th,1,475.96886
Th,2,476.00542
Th,1,476.04337
Th,2,476.09397
Th,2,476.111013
Th,2,476.1353
Th,2,476.1631
Th,2,476.18614
Th,1,476.23029
Th,2,476.25243
Th,1,476.2805
Th,2,476.3398
Th,2,476.37192
Th,1,476.37887
Th,2,476.389
Th,1,476.39655
Th,1,476.434634
Th,1,476.47284
Th,1,476.559499
Th,2,476.56607
Th,2,476.6016
Th,1,476.6098
Th,1,476.6382
Th,1,476.660044
Th,2,476.69615
Th,2,476.74826
Th,2,476.7871
Th,2,476.80578
Th,2,476.81666
Th,2,476.8761
Th,2,476.9429
Th,1,476.95242
Th,1,476.95465
Th,1,477.03897
Th,1,477.04404
Th,1,477.04404
Th,1,477.05814
Th,2,477.07451
Th,1,477.07982
Th,2,477.0945
Th,2,477.1123
Th,1,477.13314
Th,1,477.1533
Th,2,477.1867
Th,2,477.1952
Th,1,477.2068
Th,1,477.29589
Th,2,477.31042
Th,1,477.324101
Th,2,477.3482
Th,2,477.3955
Th,2,477.3991
Th,2,477.425137
Th,1,477.427567
Th,2,477.4331
Th,2,477.4499
Th,1,477.48327
Th,2,477.50661
Th,1,477.53129
Th,2,477.5357
Th,1,477.55433
Th,1,477.579398
Th,1,477.63214
Th,1,477.67792
Th,1,477.719157
Th,2,477.735
Th,1,477.7421
Th,2,477.76489
Th,1,477.80211
Th,1,477.829386
Th,1,477.84532
Th,2,477.8547
Th,1,477.86382
Th,2,477.8921
Th,1,477.9566
Th,2,477.95899
Th,1,477.96601
Th,1,477.972873
Th,1,478.02187
Th,1,478.04164
Th,1,478.043
Th,1,478.06331
Th,3,478.06918
Th,1,478.07505
Th,1,478.12902
Th,1,478.1363
Th,1,478.152602
Th,2,478.1584
Th,1,478.1669
Th,1,478.17522
Th,2,478.2204
Th,1,478.23719
Th,2,478.276126
Th,1,478.29366
Th,2,478.3167
Th,1,478.34401
Th,1,478.36051
Th,2,478.3639
Th,1,478.386182
Th,2,478.39097
Th,1,478.403958
Th,1,478.4163
Th,2,478.45667
Th,2,478.49304
Th,1,478.5007
Th,1,478.52771
Th,2,478.5295
Th,2,478.5724
Th,1,478.57806
Th,1,478.653115
Th,1,478.6725
Th,1,478.69152
Th,1,478.714806
Th,2,478.73732
Th,2,478.76708
Th,2,478.78216
Th,1,478.80789
Th,2,478.8375
Th,1,478.8472
Th,1,478.8542
Th,1,478.86782
Th,1,478.938676
Th,1,478.95877
Th,2,478.99032
Th,1,479.00765
Th,2,479.0148
Th,2,479.04374
Th,1,479.13663
Th,1,479.15158
Th,1,479.17089
Th,1,479.19216
Th,1,479.19946
Th,1,479.29065
Th,1,479.324457
Th,1,479.3285
Th,2,479.3669
Th,1,479.39052
Th,2,479.4175
Th,1,479.44741
Th,2,479.4918
Th,1,479.52894
Th,1,479.54173
Th,1,479.5614
Th,1,479.591316
Th,1,479.62429
Th,1,479.63015
Th,2,479.6448
Th,2,479.6511
Th,1,479.66671
Th,1,479.68971
Th,1,479.74231
Th,1,479.74974
Th,2,479.7569
Th,1,479.85956
Th,1,479.87334
Th,2,479.9158
Th,1,479.96688
Th,2,479.97591
Th,2,480.00545
Th,2,480.017241
Th,1,480.10517
Th,1,480.13483
Th,1,480.19509
Th,1,480.20644
Th,2,480.2422
Th,2,480.2612
Th,1,480.26714
Th,1,480.34443
Th,2,480.34871
Th,2,480.3956
Th,1,480.4544
Th,1,480.52461
Th,2,480.529
Th,2,480.55477
Th,1,480.56063
Th,2,480.588
Th,2,480.59654
Th,2,480.60552
Th,1,480.6248
Th,1,480.6358
Th,1,480.64634
Th,2,480.70823
Th,1,480.7335
Th,1,480.74614
Th,1,480.75504
Th,1,480.81337
Th,1,480.87658
Th,1,480.961408
Th,1,480.9956
Th,1,481.05206
Th,2,481.08763
Th,2,481.1369
Th,1,481.14744
Th,2,481.18711
Th,2,481.20258
Th,1,481.237558
Th,2,481.2449
Th,2,481.2562
Th,1,481.2636
Th,1,481.2712
Th,1,481.29368
Th,1,481.300697
Th,1,481.34992
Th,2,481.3591
Th,1,481.372042
Th,1,481.389632
Th,2,481.41644
Th,1,481.4553
Th,1,481.4652
Th,1,481.46808
Th,1,481.49212
Th,1,481.50496
Th,1,481.5342
Th,2,481.53895
Th,1,481.54635
Th,1,481.55586
Th,2,481.5927
Th,2,481.61346
Th,1,481.6566
Th,1,481.68322
Th,2,481.68644
Th,1,481.70206
Th,2,481.73201
Th,1,481.7444
Th,1,481.75952
Th,2,481.78328
Th,1,481.7909
Th,1,481.81055
Th,1,481.8161
Th,1,481.82956
Th,2,481.864779
Th,2,481.90227
